stop_name,lat,lon,Zip_Codes
3100 William Cannon/Ranch,30.210328999999998,-97.82227900000001,78745
Copano/Clarno,30.211939,-97.84982,78749
Latta/Islander,30.215678999999998,-97.84907700000001,78749
4922 Convict Hill/Flaming Oak,30.217987,-97.852494,78749
4923 Convict Hill/Flaming Oak,30.217965999999997,-97.852755,78749
5125 Convict Hill/Woodcreek,30.218895,-97.854694,78749
Convict Hill/Woodcreek,30.219087,-97.854773,78749
6701 Silvermine/SH 71,30.245996,-97.88864699999999,78736
8403 Red Willow/Smokey Hill,30.241590000000002,-97.894279,78736
8310 Red Willow/Smokey Hill,30.241604,-97.89409,78736
8525 Red Willow/Bargamen,30.240953,-97.898066,78736
8530 Red Willow/Selway,30.240596000000004,-97.898425,78736
Red Willow/Fenton,30.236772,-97.900898,78736
Fenton/Red Willow,30.236672,-97.900803,78736
10935 Lakeline Mall/US 183,30.473343,-97.797676,78717
Lakeline Mall/Lake Creek,30.474983,-97.794127,78729
4702 Lamar/Dudmar,30.233588,-97.809163,78735
4970 US 290/Brodie,30.233713,-97.819058,78735
6900 Scenic Brook/SH 71,30.237011,-97.878699,78736
6905 Scenic Brook/SH 71,30.236888,-97.878511,78736
Scenic Brook/Hanbridge,30.237524,-97.893567,78736
Scenic Brook/Kirkham,30.237721999999998,-97.892904,78736
Scenic Brook/Banpass,30.235646000000003,-97.897868,78736
Oak Hill Park and Ride,30.234439000000002,-97.862645,78735
Mopac/Wallingwood,30.265766999999997,-97.78112800000001,78746
1300 Spyglass/Wallingwood,30.261146000000004,-97.78662299999999,78746
1788 Spyglass/Barton Skyway,30.259147,-97.79103,78746
Mopac/Barton Skyway,30.262083,-97.78957,78746
1010 Walsh Tarlton/Bee Caves,30.2736,-97.80122,78746
1007 Walsh Tarlton/Bee Caves,30.273889,-97.800812,78746
2701 Walsh Tarlton/Capital of Texas,30.258478000000004,-97.811286,78746
4219 Bull Creek/Jackson,30.316743,-97.754711,78731
4701 Bull Creek/Perry,30.323119000000002,-97.75182,78731
820 Koenig/Lamar,30.326578,-97.726875,78752
Koenig/Guadalupe,30.323545000000003,-97.723626,78752
4801 Guadalupe/46th,30.314726,-97.73035300000001,78751
4903 Guadalupe/46th,30.316531,-97.72913,78751
4800 Sunshine (Criss Cole Rehab),30.317281,-97.735373,78756
Woodrow/Dartmouth,30.348038,-97.723558,78757
3607 Manor/Pershing,30.289421,-97.697681,78723
4316 Lamar/43rd,30.311348,-97.73919000000001,78756
915 45th/Red River,30.304396999999998,-97.718869,78751
961 Springdale/Govalle,30.264596,-97.696074,78721
Lamar/Meadowlark,30.351879999999998,-97.70748,78753
8950 Lamar/Cooper,30.359247999999997,-97.69931600000001,78753
Rundberg/Lamar,30.362762,-97.69653000000001,78753
Rundberg Station (SB),30.363669,-97.69684000000001,78753
9717 Lamar/Rutland,30.366232,-97.695082,78753
9800 Lamar/Longspur,30.367568,-97.694603,78753
Masterson Station (NB),30.372083,-97.691817,78753
Lamar/Applegate,30.374485999999997,-97.690432,78753
Chinatown Station (NB),30.379385,-97.68768299999999,78753
Braker/Motheral,30.380984,-97.684984,78753
314 Braker/Hornsby,30.380222999999997,-97.683325,78753
200 Braker/Oakwood,30.378569,-97.679983,78753
700 Braker/Pollyanna,30.377449,-97.67741099999999,78753
Cameron/Cross Park,30.343606,-97.67883499999999,78753
6205 Burnet/Romeria,30.337429999999998,-97.73931,78757
Ohlen Station (NB),30.363467,-97.72878399999999,78757
Burnet/Colfax,30.367565999999997,-97.727715,78757
Crossroads Station (NB),30.370976000000002,-97.72681700000001,78757
Crossroads Station (SB),30.371234,-97.727017,78757
Ohlen Station (SB),30.363467,-97.72905,78757
Mesa/Paint Rock,30.366359999999997,-97.7611,78731
Burnet/Twin Oaks,30.340324,-97.739058,78757
Burnet/Rockwood,30.367141999999998,-97.728061,78757
Anderson/Gault,30.350302000000003,-97.71835899999999,78758
Airport/Shady,30.259748,-97.693656,78721
400 Martin Luther King/Trinity,30.279666,-97.734311,78705
Koenig/Arroyo Seca,30.332303999999997,-97.73441700000001,78757
2607 Allandale/Cary,30.33533,-97.74700000000001,78756
Cameron/Glencrest,30.319114000000003,-97.69749,78723
801 Clyde Littlefield/Red River,30.283302000000003,-97.728684,78701
1st/Bronco,30.474202000000002,-97.973709,78645
Martin Luther King/Scottsdale,30.286309000000003,-97.678798,78723
Tannehill/Webberville,30.284396,-97.670845,78721
Cameron/Ridgehaven,30.315381,-97.70186,78723
6400 North Hampton/Bristol,30.3138,-97.68175600000001,78723
4701 Loyola/Manor,30.309468,-97.666739,78723
5627 Loyola/Millrace,30.302821999999995,-97.657453,78724
5911 Loyola/Crystalbrook,30.302553999999997,-97.653518,78724
Loyola/Johnny Morris SE Corner,30.299874,-97.64784300000001,78724
Loyola/Johnny Morris NE Corner,30.29995,-97.64730300000001,78724
6809 Wentworth/Riverstone,30.294894,-97.630057,78724
Colony Loop/Decker,30.294340999999996,-97.62633000000001,78724
Slaughter/1st,30.173762,-97.80117,78748
1518 Barton Springs/Jessie,30.261763000000002,-97.760486,78704
3505 Lamar/37th,30.303981,-97.743764,78705
Steck/Shoal Creek,30.365507,-97.73693399999999,78757
Steck/Daleview,30.365892,-97.737465,78757
Balcones/Northland,30.336959999999998,-97.75756,78731
North Hills/Valleyside,30.349220000000003,-97.75418,78731
3535 Greystone/Wood Hollow,30.358258000000003,-97.751138,78731
10135 Lake Creek/US 183,30.462312,-97.791684,78729
10007 Lake Creek/Pecan Park,30.467978000000002,-97.787873,78729
Lake Creek/FM 620,30.468861999999998,-97.78925500000001,78717
Museum Station (NB),30.2793,-97.74119,78701
Jollyville/Balcones Woods,30.407651,-97.747776,78759
Balcones Woods/Research,30.407777000000003,-97.74702099999999,78759
4609 12th/Springdale,30.278603999999998,-97.686295,78721
12th/Luna,30.27828,-97.69077,78721
3500 12th/Greenwood,30.277482,-97.69686899999999,78721
13701 McCallen/Center Ridge,30.417607,-97.661907,78660
12801 McCallen/Parmer,30.405921999999997,-97.663623,78753
Braker/Burnet NW Corner,30.391615,-97.723148,78758
Research/Hamilton,30.401654999999998,-97.74524699999999,78759
Research/Technology,30.43266,-97.76536,78727
Research/Burnet,30.37228,-97.72535,78757
Riverside/Airport Commerce,30.220133,-97.693126,78741
11300 Lamar/Braker,30.382734000000003,-97.686052,78753
Lamar/Northbend,30.385309999999997,-97.68473,78753
Lamar/Little Oak,30.38857,-97.68337,78753
Lamar/Yager,30.402463,-97.678967,78753
1600 Centre Creek/Rutherford,30.335382,-97.68026,78754
1605 Centre Creek/Rutherford,30.335254,-97.67997,78754
Fisher-Rosemount Systems,30.336920000000003,-97.68223,78754
7911 Cameron/Anderson,30.33485,-97.68471,78754
7401 Cameron/Coronado Hills,30.329295000000002,-97.69004100000001,78752
7209 Cameron/St Johns,30.326543,-97.69184,78752
1322 St Johns/Cameron,30.326359999999998,-97.69270300000001,78752
1016 Camino La Costa/La Posada,30.327108000000003,-97.70201899999999,78752
801 St Johns/Bennett,30.331120000000002,-97.7006,78752
8100 Cameron Road,30.337709999999998,-97.68437,78753
1207 Rundberg/Teasdale,30.353725,-97.681067,78753
1037 Rundberg/Fiskville Cemetery,30.355078000000002,-97.68316800000001,78753
9306 Georgian/Rundberg,30.360445000000002,-97.693759,78753
Rundberg/Singing Quail,30.371433000000003,-97.714218,78758
1830 Colony Creek/Northgate,30.369704,-97.716323,78758
1729 Colony Creek/Northgate,30.369189000000002,-97.715046,78758
9030 Galewood/Colony Creek,30.36748,-97.71512,78758
9029 Galewood/Colony Creek,30.367504999999998,-97.714901,78758
8910 Galewood/Payton Gin,30.366009000000002,-97.71605500000001,78758
8919 Galewood/Payton Gin,30.36617,-97.715754,78758
Ohlen/Research,30.362927000000003,-97.71902,78757
1204 38th Half/Hollywood,30.294262,-97.718216,78722
38th Half/Lafayette,30.292990000000003,-97.71598,78722
4311 Springdale/Martin Luther King,30.286365999999997,-97.682192,78723
4609 Springdale/Touchstone,30.289398,-97.68025,78723
Berkman/US 290 SW Corner,30.319884000000002,-97.68919,78723
4911 Menchaca/Jones,30.222510999999997,-97.79294499999999,78745
9101 Burnet/Research,30.374709000000003,-97.72590799999999,78758
Burnet/Waterford Center,30.375734,-97.72596300000001,78758
Rutland Station (SB),30.3836,-97.72419000000001,78758
Rutland Station (NB),30.379496999999997,-97.724857,78758
10508 Burnet/Braker,30.389539000000003,-97.722482,78758
10701 Burnet/Braker,30.391796000000003,-97.72147700000001,78758
Braker/Seton Center,30.400365,-97.742281,78759
10300 Metric/Energy,30.382764,-97.714259,78758
10301 Metric/Energy,30.382694,-97.714054,78758
510 Bouldin/Barton Springs,30.259103000000003,-97.753844,78704
1662 Rutland/Mountain Quail,30.374452,-97.711799,78758
1622 Rutland/Mountain Quail,30.372478000000005,-97.711969,78758
Rutland/Quail Valley,30.376082,-97.710918,78758
1649 Rutland/Quail Valley,30.374408000000003,-97.71203,78758
Metric/Running Bird,30.411624,-97.69161,78758
12623 Metric/Scofield,30.414986,-97.688459,78727
12525 Metric/Parmer,30.413731,-97.690113,78727
Crystalbrook/Loyola,30.303295000000002,-97.653761,78724
7305 Crystalbrook/Ute,30.311071000000002,-97.650894,78724
Manor/Wheeless,30.307813,-97.6778,78723
5600 Manor/Overbrook,30.30353,-97.68252199999999,78723
5200 Manor/Westminster,30.29973,-97.68621999999999,78723
5211 Manor/Westminster,30.29982,-97.68598,78723
2801 Wells Branch/Double File,30.441506,-97.68997900000001,78728
2300 Wells Branch/Merrilltown,30.439293,-97.68557,78728
2301 Wells Branch/Merrilltown,30.438537,-97.68539200000001,78728
2112 Wells Branch/Surrender,30.436622999999997,-97.68360899999999,78728
2107 Wells Branch/Renaissance,30.436412,-97.683828,78728
1900 Wells Branch/Alex,30.434836999999998,-97.67915699999999,78728
13510 Metric/Howard,30.424487,-97.679624,78727
13200 Metric/Chasewood,30.421944,-97.68304300000001,78727
13501 Metric/Chasewood,30.424288,-97.679467,78727
12622 Metric/Scofield,30.415167999999998,-97.688677,78727
2869 Lamar/29th,30.298015999999997,-97.748412,78705
Rosedale Station (NB),30.308217,-97.741034,78756
Rosedale Station (SB),30.308073999999998,-97.74136999999999,78756
Metric/Lamplight Village,30.4105,-97.69554000000001,78758
Quail Valley/Rutland,30.377422999999997,-97.709544,78758
Jasper/Lake Austin,30.287732000000002,-97.780403,78703
Amherst/Parmer,30.424353000000004,-97.713654,78727
12400 Amherst/Adelphi,30.421212,-97.71596,78727
12401 Amherst/Adelphi,30.42131,-97.71561,78727
12200 Amherst/Mosley,30.417718,-97.718153,78727
12209 Amherst/Dugan,30.417825,-97.717878,78759
Braker/Mopac NE Corner,30.395374,-97.731553,78759
Lamar/Caddo,30.385845,-97.684238,78753
9200 South 1st/Island Oak,30.157840999999998,-97.800157,78748
9201 S 1st/Slaughter,30.171737,-97.800185,78748
9000 S 1st/Slaughter,30.173319,-97.79903,78748
507 45th/Duval,30.306866999999997,-97.72415699999999,78751
500 45th/Duval,30.307024,-97.724177,78751
45th/Avenue F,30.3082,-97.727325,78751
20201 Dawn/Lohman Ford,30.454587,-97.980005,78645
Bronco/1st,30.47447,-97.97358,78645
Bronco/Dodge Trace,30.479306,-97.974374,78645
Bar K Ranch/Coyote,30.474413000000002,-97.989681,78645
21459 Coyote/Camstock Cove,30.469920000000002,-97.98794000000001,78645
21475 Coyote/Camstock Cove,30.4726,-97.98673000000001,78645
20204 Dawn/Lohman Ford,30.454746000000004,-97.980364,78645
5701 Johnny Morris/FM 969,30.292628999999998,-97.653013,78724
6403 Johnny Morris/FM 969,30.297442999999998,-97.649934,78724
6402 Johnny Morris/Loyola,30.29748,-97.650032,78724
5800 Johnny Morris/Loyola,30.292869,-97.65301099999999,78724
4815 William Cannon/Meadow Lake,30.180908000000002,-97.75049399999999,78744
9700 Anderson Mill/US 183,30.448047999999996,-97.79324,78750
11807 Millwright/Missel Thrush,30.447549,-97.803914,78750
12103 Millwright/Old Stage Trail,30.452085999999998,-97.802828,78750
12221 Millwright/Wendts Way,30.455338,-97.80375,78750
10621 Lake Creek/Millwright,30.457116,-97.803597,78750
10505 Lake Creek/Hickory Stick,30.458877,-97.79905600000001,78750
10504 Lake Creek/Mellow Meadows,30.458885,-97.79933299999999,78750
10620 Lake Creek/School House,30.456924,-97.804141,78750
12220 Millwright/Salt Mill,30.455334000000004,-97.80393199999999,78750
11808 Millwright/Anderson Mill,30.447986,-97.803995,78750
Braker/Lamar NW Corner,30.382690999999998,-97.687669,78753
Braker/Austin Park,30.385465000000003,-97.69420500000001,78758
2100 Braker/Metric,30.39276,-97.70884000000001,78758
2236 Braker/Kramer,30.391761,-97.713127,78758
2243 Braker/Kramer,30.39123,-97.71321800000001,78758
Braker/Metric (Midblock),30.391164,-97.705878,78758
1317 Braker/Parkfield,30.385618,-97.695091,78758
Braker/Plains,30.383667,-97.69066099999999,78758
2204 San Gabriel/22nd Half,30.285871999999998,-97.748124,78705
Hart/Far West,30.357421999999996,-97.754595,78731
Kermit/Lufkin,30.288949,-97.783344,78703
Lake Austin/Jasper,30.284539000000002,-97.77786400000001,78703
800 Clyde Littlefield/Red River,30.283464000000002,-97.728753,78705
North Loop/Woodview,30.325374,-97.742201,78756
North Loop/Burnet,30.325594,-97.742036,78756
Tannehill/Webberville,30.283973,-97.67134399999999,78721
6200 North Hampton/Wheeless,30.312469,-97.684539,78723
1100 Braker/Plains,30.384097999999998,-97.690954,78758
Stonelake/Great Hills,30.394136,-97.73962,78759
325 Riverside/Newning,30.253590000000003,-97.743972,78704
116 Dean Keeton/University,30.289717,-97.73879699999999,78705
516 Pleasant Valley/Lakeshore,30.246246000000003,-97.714907,78741
301 Dean Keeton/San Jacinto,30.289237,-97.73536700000001,78705
23rd/Trinity SW Corner,30.2851,-97.733074,78705
Grove/Fairway,30.230394,-97.70616,78741
2474 SH 71/Presidential,30.212705,-97.65909,78617
5214 Menchaca/Fair Oaks,30.219433000000002,-97.79492900000001,78745
305 Huntland/Brenda,30.330724,-97.710636,78752
7101 Roland Johnson/St Johns,30.333233,-97.705842,78752
5402 Convict Hill/Beckett,30.220755,-97.858202,78749
6971 Roland Johnson/Huntland,30.33097,-97.70674100000001,78752
Northgate/Research,30.368637,-97.71763,78758
Research/Lamar,30.350323,-97.713047,78753
Elmont/Wickersham,30.238352000000003,-97.718471,78741
1515 Wickersham/Riverside,30.235709000000003,-97.71851600000001,78741
Wickersham/Riverside,30.232959,-97.720095,78741
Anken/Willow Creek,30.230869000000002,-97.728974,78741
Cameron/Clear Creek,30.341356,-97.68045,78754
Cameron/Park Center,30.338928000000003,-97.682055,78754
15th/Colorado,30.277262,-97.740316,78701
New Airport/Spirit of Texas,30.212481,-97.663827,78617
New Airport/Employee,30.212636,-97.66384000000001,78617
1120 Airport/Springdale,30.264908000000002,-97.695452,78721
St Johns/IH 35 (Midblock),30.332158000000003,-97.702924,78752
7th/Chicon,30.262602,-97.721983,78702
7th/Concho,30.26388,-97.725646,78702
4415 Blue Meadow/Deep,30.179440000000003,-97.758205,78744
1111 Braker/Tom Adams,30.373772,-97.669335,78753
3201 Govalle/Tillery,30.265835,-97.701948,78702
Hobby Horse/Gracy Farms,30.404089000000003,-97.714035,78758
Meadow Lake/Blue Meadow,30.178206,-97.754762,78744
Meadow Lake/Glade Line,30.178193,-97.754961,78744
Stassney/Meadow Crest,30.191183000000002,-97.73151999999999,78744
3113 Webberville/Govalle,30.267713,-97.707546,78702
150 6th/Congress,30.26837,-97.743649,78701
Blue Meadow/Granger,30.178217,-97.755781,78744
Burnet/Allandale (HEB),30.3344,-97.740705,78756
Burleson/Felter NW,30.197813,-97.705025,78744
23rd/Trinity NW Corner,30.285327000000002,-97.733028,78705
501 23rd/Trinity,30.285069,-97.732623,78705
601 23rd/Trinity,30.284999,-97.731804,78705
21st/Whitis,30.283826,-97.7409,78705
6500 Berkman/Wheless,30.318167,-97.690141,78723
Montopolis/Caddie,30.22735,-97.702007,78741
Norwood Park/Brettonwoods,30.338844,-97.694029,78753
Riverside Dr/Willow Creek,30.23575,-97.724953,78741
705 11th/Sabine,30.270695,-97.734076,78701
4th/Guadalupe,30.267112,-97.74719,78701
Evergreen/Pecan,30.505705,-97.912343,78645
11100 Pecan Park/Lakeline Mall,30.4727,-97.802246,78750
9700 North Lake Creek/Lakeline Mall,30.476288,-97.794455,78729
North Lamar Bay 1,30.350015999999997,-97.71195999999999,78753
North Lamar Bay 2,30.350167,-97.712099,78753
North Lamar Bay 3,30.350065999999998,-97.712111,78753
Lakeline Station Bay I,30.480421999999997,-97.786505,78729
Lakeline Station Bay H,30.480562,-97.786668,78729
Lakeline Station Bay G,30.480719,-97.786775,78729
Lakeline Station Bay F,30.480898999999997,-97.786969,78729
Lakeline Station Bay E,30.481087,-97.787116,78729
10727 Jollyville/Braker,30.400546000000002,-97.748813,78759
700 Ben White (Walmart),30.218991,-97.75529300000001,78704
Ben White/Governors Row,30.215567999999998,-97.748582,78741
200 Turk/Cullen,30.163366999999997,-97.791351,78748
Mopac/Bee Caves,30.267249,-97.77849499999999,78746
Parmer Station (NB),30.405590000000004,-97.678489,78753
12416 Lamar/Parmer,30.406533000000003,-97.678591,78753
Tech Ridge Bay H,30.418266,-97.668678,78753
Tech Ridge Bay B,30.418440000000004,-97.668279,78660
3000 Wells Branch/Tandem,30.441492999999998,-97.69260799999999,78728
3001 Wells Branch/Summit,30.441209999999998,-97.692441,78728
Tech Ridge Bay J,30.418160999999998,-97.667996,78660
Parmer Station (SB),30.410119,-97.678043,78727
Tech Ridge Bay G,30.418296,-97.668868,78753
Hancock Center,30.300218,-97.720574,78751
Capital Plaza,30.315894,-97.706435,78723
Camino La Costa/Calidad,30.324372999999998,-97.696676,78752
1443 Coronado Hills/Cameron,30.327914,-97.68894,78752
Stassney/Birch Creek,30.191363,-97.734842,78744
Research/Seton Center,30.404484999999998,-97.744959,78759
Tech Ridge Bay E,30.418565,-97.669112,78753
Tech Ridge Bay F,30.418325,-97.66906999999999,78753
Tech Ridge Bay I,30.418198999999998,-97.668243,78660
3301 Wells Branch/Howard,30.440103999999998,-97.695268,78728
8201 Congress/Foremost,30.176243,-97.784118,78745
8200 Congress/Foremost,30.176853,-97.78417900000001,78745
6811 Congress/Clearday,30.190842,-97.77956800000001,78745
7309 Congress/Dittmar,30.186,-97.78110500000001,78745
7310 Congress/Dittmar,30.185789,-97.781306,78745
Fiesta (3909 S IH35/38th Half),30.295825,-97.717787,78722
Anderson/Cameron,30.334092,-97.68830600000001,78753
Lamar/Howard,30.41672,-97.67625699999999,78727
Thompkins/Trotwood,30.387388,-97.66119599999999,78753
Thompkins/Larkins,30.383411,-97.66271,78753
11816 Shropshire/Rotherham,30.378360999999998,-97.659936,78753
1120 Braker/January,30.37371,-97.66846,78753
Braker/Wedgewood,30.375894,-97.67318399999999,78753
12600 Tech Ridge/Parmer,30.400782,-97.658737,78753
12500 Tech Ridge/Canyon Ridge,30.398943,-97.663278,78753
12501 Tech Ridge/Canyon Ridge,30.398589,-97.662869,78753
12601 Tech Ridge/Parmer,30.399775,-97.65916,78753
13201 McCallen/Parmer,30.411846999999998,-97.663686,78753
Canyon Ridge/Tech Ridge,30.398148,-97.66904,78753
Canyon Ridge/Yager,30.398734,-97.668725,78753
3300 Wells Branch/Howard,30.440229,-97.69560200000001,78728
1831 Wells Branch/Thermal,30.434587,-97.678139,78728
1101 Howard/Center Line,30.42281,-97.668272,78660
Lamar/Walnut Creek Park,30.398789,-97.67954499999999,78753
12100 Lamar/Oakbrook,30.393252,-97.681428,78753
12001 Lamar/Oakbrook,30.393627000000002,-97.68100600000001,78753
West 38th Station (SB),30.304405,-97.74159399999999,78705
38th/Guadalupe,30.303402000000002,-97.739012,78705
West 38th Station (NB),30.304699,-97.741778,78705
38th/Ronson,30.303401,-97.739461,78705
Guadalupe/27th,30.293051000000002,-97.74157,78705
2911 Congress/La Vista,30.232756,-97.758147,78704
Metric/Gracy Farms,30.397885,-97.70486600000001,78758
31st Street Station (SB),30.298026,-97.74126700000001,78705
5310 Congress/Mockingbird,30.207662,-97.773684,78745
SE Corner Road A/Road B,30.391468,-97.72598,78758
Airport/56th,30.317870000000003,-97.71336,78751
Nueces/27th,30.291657,-97.742835,78705
1000 Howard/Center Line,30.422653999999998,-97.667176,78660
6502 Bluff Springs/William Cannon,30.189946999999997,-97.767587,78744
Cullen/Slaughter,30.166936,-97.790926,78748
San Jacinto/23rd (Midblock),30.286032000000002,-97.73343299999999,78705
404 Slaughter/Francia,30.169431,-97.796231,78748
5100 William Cannon/Pleasant Valley,30.180326,-97.748355,78744
Leander Station Bay C,30.586612,-97.855468,78641
Leander Station Bay D,30.586407,-97.855296,78641
2421 Rosewood/Bedford,30.272209000000004,-97.70819,78702
815 Koenig/Lamar,30.326319,-97.72697099999999,78752
810 45th/Red River,30.305166999999997,-97.720184,78751
907 Lamar/Treadwell,30.256548,-97.761038,78704
5201 William Cannon/Pleasant Valley,30.179893,-97.747991,78744
Hyde Park Station (SB),30.303573999999998,-97.737748,78751
9100 Georgian/Fawnridge,30.358478,-97.69499,78753
35th/Oakmont,30.308346999999998,-97.754037,78703
11125 Pecan Park/Lakeline Mall,30.472972,-97.802673,78750
Lakeline/North Lake Creek,30.480140999999996,-97.797375,78717
Airport/53rd,30.314086,-97.715128,78751
Slaughter/Simonetti,30.174173,-97.804467,78748
Balcones/Hart,30.342397,-97.754052,78731
601 Lamar/6th,30.272190000000002,-97.753539,78703
5408 Loyola/Ed Bluestein,30.303092,-97.66195,78724
58 Waller/Holly,30.256065999999997,-97.73446899999999,78702
11020 Lakeline Mall/Pecan Park,30.472378000000003,-97.801255,78750
Research/Riata Trace,30.425928999999996,-97.75164000000001,78727
Riverside/Metro Center,30.216684000000004,-97.689637,78744
Airport/38th,30.289096999999998,-97.707009,78723
305 Dean Keeton/San Jacinto,30.28922,-97.735182,78705
12430 Metric/Parmer,30.412277000000003,-97.691362,78758
9302 Lamar/Rundberg,30.361758000000002,-97.697927,78753
1113 Rutherford/Furness,30.340453999999998,-97.690058,78753
1112 Rutherford/Furness,30.34058,-97.68993499999999,78753
Lamar/West Gate,30.232283000000002,-97.80455500000001,78735
Braker/Mopac SW Corner,30.396411999999998,-97.734329,78759
51st/Lancaster,30.308232,-97.707768,78723
Mabel Davis Park,30.220006,-97.74296600000001,78741
1404 Fort Branch/Delano,30.278343,-97.680174,78721
2810 Oak Springs/Webberville,30.272939,-97.70225,78702
Govalle/Springdale,30.264033,-97.69678499999999,78702
703 Montopolis/Ponca,30.237459,-97.695289,78741
Riverside/Palma Verde,30.217039,-97.685245,78744
8400 Menchaca/Keepsake,30.188239000000003,-97.815012,78745
8204 West Gate/Linnet,30.196581,-97.829043,78745
8007 West Gate/Ranch,30.198683000000003,-97.826885,78745
7408 West Gate/Grennock,30.201795,-97.81873,78745
3701 Menchaca/Valley View,30.236838,-97.78376899999999,78704
Lancaster/Barbara Jordan,30.305736,-97.70751700000001,78723
4826 Mueller/Philomena,30.302219,-97.70522700000001,78722
Philomena/James Wheat,30.302188,-97.707735,78722
727 Stassney/Nancy,30.209059000000003,-97.784284,78745
4917 Congress/Ramble,30.212115,-97.770916,78745
4800 Convict Hill/Brush Country,30.217489,-97.849946,78749
2200 Martin Luther King/Coleto,30.280356,-97.71821700000001,78722
5401 Airport/53rd Half,30.316556,-97.71378100000001,78751
5214 Duval/53rd,30.316257,-97.71852,78751
904 11th/Branch,30.269995,-97.731193,78702
Seaholm Station (NB),30.265065000000003,-97.750824,78701
714 6th/West,30.270315999999998,-97.75049,78701
1120 St Johns/Grand Canyon,30.32838,-97.694615,78752
7537 Cameron/Coronado Hills,30.330223999999998,-97.688342,78752
1309 Anderson/Lazy,30.350746,-97.71972,78757
6903 Airport/Kenniston,30.336071999999998,-97.717896,78752
Airport/Guadalupe,30.333154999999998,-97.716673,78752
10112 Lake Creek/Pecan Park,30.464031,-97.78922299999999,78729
9701 Anderson Mill/US 183,30.447933000000003,-97.793006,78750
Rundberg/North Plaza,30.356717,-97.685632,78753
9813 Lamar/Longspur,30.368161999999998,-97.693983,78753
11900 Lamar/Little Oak,30.389618,-97.682674,78753
Rutland/Ledgewood,30.375881,-97.710842,78758
13207 Metric/Staton,30.421335,-97.683113,78727
13621 Metric/Howard,30.426270000000002,-97.676859,78727
13620 Metric/Howard,30.426334000000004,-97.677159,78727
203 Dean Keeton/Whitis,30.289553,-97.739586,78705
13200 McCallen/Center Ridge,30.411844,-97.663981,78753
Downtown Station,30.264458,-97.737173,78701
Plaza Saltillo Station,30.262241999999997,-97.72757800000001,78702
M L King Jr Station,30.279818,-97.70903100000001,78702
Highland Station,30.328601000000003,-97.71620300000001,78752
Crestview Station,30.338448,-97.719656,78757
Kramer Station,30.392785999999997,-97.7164,78758
Howard Station,30.43999,-97.701734,78727
Lakeline Station,30.48103,-97.78654300000001,78729
Leander Station,30.586401000000002,-97.855735,78641
2630 Speedway/27th,30.291209999999996,-97.736689,78705
South Congress Bay B,30.222917,-97.766932,78704
South Congress Bay C,30.223084000000004,-97.766853,78704
South Congress Bay E,30.223436,-97.766645,78704
South Congress Bay I,30.223212,-97.766137,78704
South Congress Station Bay J,30.222941,-97.76628000000001,78704
South Congress Station Bay K,30.222718,-97.766459,78704
1805 Riverside/Parker,30.242658000000002,-97.729061,78741
10503 Lamar/Meadows,30.374311,-97.690809,78753
Loyola/Johnny Morris NW Corner,30.30163,-97.65090699999999,78724
605 15th/Rio Grande,30.278652,-97.745979,78701
1215 Airport/12th,30.277589000000003,-97.70065699999999,78721
1181 Airport/Oak Springs,30.275409999999997,-97.698904,78721
3400 Red River/Harris,30.293324,-97.725492,78705
3520 Martin Luther King/EM Franklin,30.283766999999997,-97.696791,78723
1820 Ohlen/Renton,30.361169,-97.723184,78757
12016 Amherst/Eton,30.413598999999998,-97.720831,78759
2415 Kramer/Brockton,30.392965000000004,-97.715786,78758
Colony Loop/Shannon,30.298856,-97.641267,78724
7309 Ritchie/Colony Park,30.305497999999996,-97.639174,78724
6063 US 290/Old Fredericksburg,30.234925,-97.85363000000001,78749
MLK Station Stop 1,30.280159,-97.70921899999999,78702
7900 Riverside/Hoeke,30.215795,-97.68871800000001,78744
Palma Verde/Ben White,30.219121,-97.68783,78744
3508 Eskew/Leafield,30.203863000000002,-97.838309,78749
6413 Airport Blvd (Highland Mall),30.328657,-97.715763,78752
6402 Airport Blvd (Highland Mall),30.328339,-97.716081,78752
7072 Easy Wind/St Johns,30.338721000000003,-97.719548,78757
717 St Johns/Lamar,30.339109000000004,-97.717454,78752
Crestview Station (SB),30.337840999999997,-97.719048,78757
Howard Station Bus Stop,30.439971999999997,-97.70124,78727
4005 Banister/Summer Oaks,30.229794000000002,-97.778143,78704
1601 7th/Comal,30.263763,-97.725888,78702
408 Rundberg/North Creek,30.359515999999996,-97.690554,78753
1215 51st/Cameron,30.308132,-97.708046,78723
12026 Metric/Bittern,30.403297,-97.70024599999999,78758
12029 Metric/Bittern,30.403381,-97.699617,78758
3107 Manor/Airport,30.286352,-97.705525,78723
3219 Manor/Tillery,30.286817,-97.70273399999999,78723
Del Valle ISD,30.174865999999998,-97.610837,78617
205 Slaughter/SP Back Loop,30.167663,-97.793747,78748
651 Martin Luther King Jr/Red River,30.278688,-97.731471,78701
5789 Airport/Koenig,30.321647,-97.71395,78752
2629 Lake Austin/Exposition,30.282566999999997,-97.776462,78703
1621 Rosewood/Lawson,30.269218,-97.721609,78702
4907 1st/Heartwood,30.214745,-97.776962,78745
421 Cesar Chavez/Trinity,30.262213,-97.740639,78701
2819 Guadalupe/29th,30.29474,-97.742407,78705
906 Lamar/Treadwell,30.256342,-97.761433,78704
4705 Heflin/Springdale,30.285183,-97.681314,78721
